# Variable: rate
# Sample shape: (10, 111)
# Date: 2012-12-08 20:17:34.456897
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,2.873337935775121643e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,3.455937101820393043e+00,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01,9.606756900730026860e-01
