# Variable: rate
# Sample shape: (10, 111)
# Date: 2012-12-08 20:17:34.297031
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01,8.446646274733368154e-01
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00
2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,2.841151511082128156e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00,1.001456862557120520e+00
